,feature,importance
134,balance_of_contacts__weekday__allday__text__mean,0.0
135,balance_of_contacts__weekday__allday__text__std,0.0
136,balance_of_contacts__weekday__allday__text__median,0.0
137,balance_of_contacts__weekday__day__call__std,0.0
138,balance_of_contacts__weekday__day__call__median,0.0
139,balance_of_contacts__weekday__day__call__min,0.0009561713150905943
140,balance_of_contacts__weekday__day__text__mean,0.0
141,balance_of_contacts__weekday__day__text__median,0.0
142,balance_of_contacts__weekday__day__text__kurtosis,0.0
143,balance_of_contacts__weekday__day__text__min,0.0
144,balance_of_contacts__weekday__night__call__mean,0.0
145,balance_of_contacts__weekday__night__call__std,0.0
146,balance_of_contacts__weekday__night__call__skewness,0.0008186548449904368
147,balance_of_contacts__weekday__night__call__max,0.0
148,balance_of_contacts__weekday__night__text__mean,0.0
149,balance_of_contacts__weekday__night__text__std,0.0
150,balance_of_contacts__weekday__night__text__median,0.0013427239334491729
151,balance_of_contacts__weekday__night__text__kurtosis,0.0023427525070284405
152,balance_of_contacts__weekday__night__text__min,0.0
153,balance_of_contacts__weekend__allday__call__std,0.0
154,balance_of_contacts__weekend__allday__call__skewness,0.0036467200783884325
155,balance_of_contacts__weekend__allday__call__kurtosis,0.0021860428768327557
156,balance_of_contacts__weekend__allday__text__std,0.0
157,balance_of_contacts__weekend__allday__text__median,0.0
158,balance_of_contacts__weekend__allday__text__kurtosis,0.0
159,balance_of_contacts__weekend__day__call__std,0.0
160,balance_of_contacts__weekend__day__call__kurtosis,0.0
161,balance_of_contacts__weekend__day__call__min,0.00033773393432031426
162,balance_of_contacts__weekend__day__text__mean,0.0
163,balance_of_contacts__weekend__day__text__std,0.0
164,balance_of_contacts__weekend__day__text__median,0.0
165,balance_of_contacts__weekend__day__text__min,0.0
166,balance_of_contacts__weekend__day__text__max,0.0008362539981149037
167,balance_of_contacts__weekend__night__call__mean,0.0
168,balance_of_contacts__weekend__night__call__std,0.0
169,balance_of_contacts__weekend__night__call__skewness,0.0
170,balance_of_contacts__weekend__night__call__kurtosis,0.0
171,balance_of_contacts__weekend__night__text__median,0.001401238909158995
172,balance_of_contacts__weekend__night__text__skewness,0.0
173,balance_of_contacts__weekend__night__text__kurtosis,0.00081323290320026
174,balance_of_contacts__weekend__night__text__min,0.0
175,interactions_per_contact__allweek__allday__call__skewness,0.0
176,interactions_per_contact__allweek__allday__text__skewness,0.0008738539564591427
177,interactions_per_contact__allweek__allday__text__kurtosis,0.0
178,interactions_per_contact__allweek__allday__text__min,0.0
179,interactions_per_contact__allweek__day__call__std,0.0
180,interactions_per_contact__allweek__day__call__median,0.0
181,interactions_per_contact__allweek__day__text__mean,0.0
182,interactions_per_contact__allweek__day__text__std,0.0
183,interactions_per_contact__allweek__day__text__median,0.0
184,interactions_per_contact__allweek__day__text__max,0.0
185,interactions_per_contact__allweek__night__call__std,0.0
186,interactions_per_contact__allweek__night__call__skewness,0.0005555451095718422
187,interactions_per_contact__allweek__night__call__kurtosis,0.0
188,interactions_per_contact__allweek__night__text__mean,0.0
189,interactions_per_contact__allweek__night__text__median,0.0
190,interactions_per_contact__allweek__night__text__min,0.0008438443128605041
191,interactions_per_contact__allweek__night__text__max,0.0
192,interactions_per_contact__weekday__allday__call__skewness,0.0
193,interactions_per_contact__weekday__allday__call__kurtosis,0.0
194,interactions_per_contact__weekday__allday__call__max,0.0
195,interactions_per_contact__weekday__allday__text__std,0.0020299318317509975
196,interactions_per_contact__weekday__allday__text__kurtosis,0.000982438922298332
197,interactions_per_contact__weekday__allday__text__max,0.0
198,interactions_per_contact__weekday__day__call__mean,0.002866074964100915
199,interactions_per_contact__weekday__day__call__std,0.0
200,interactions_per_contact__weekday__day__call__kurtosis,0.0007564698330925749
201,interactions_per_contact__weekday__day__text__median,0.0
202,interactions_per_contact__weekday__day__text__kurtosis,0.0
203,interactions_per_contact__weekday__day__text__min,0.0
204,interactions_per_contact__weekday__night__call__mean,0.0
205,interactions_per_contact__weekday__night__call__std,0.0
206,interactions_per_contact__weekday__night__call__median,0.0
207,interactions_per_contact__weekday__night__call__skewness,0.0
208,interactions_per_contact__weekday__night__text__mean,0.0
209,interactions_per_contact__weekday__night__text__std,0.0
210,interactions_per_contact__weekday__night__text__skewness,0.0
211,interactions_per_contact__weekend__allday__call__mean,0.0
212,interactions_per_contact__weekend__allday__call__std,0.0
213,interactions_per_contact__weekend__allday__call__skewness,0.0
214,interactions_per_contact__weekend__allday__call__kurtosis,0.0
215,interactions_per_contact__weekend__allday__call__max,0.0
216,interactions_per_contact__weekend__allday__text__median,0.0
217,interactions_per_contact__weekend__allday__text__skewness,0.0
218,interactions_per_contact__weekend__day__call__mean,0.0
219,interactions_per_contact__weekend__day__call__std,0.0
220,interactions_per_contact__weekend__day__call__kurtosis,0.0
221,interactions_per_contact__weekend__day__call__min,0.0
222,interactions_per_contact__weekend__day__text__std,0.0
223,interactions_per_contact__weekend__day__text__skewness,0.0
224,interactions_per_contact__weekend__day__text__min,0.0005312844228814472
225,interactions_per_contact__weekend__day__text__max,0.0
226,interactions_per_contact__weekend__night__call__mean,0.0
227,interactions_per_contact__weekend__night__call__std,0.0
228,interactions_per_contact__weekend__night__call__min,0.0
229,interactions_per_contact__weekend__night__call__max,0.0
230,interactions_per_contact__weekend__night__text__median,0.0
231,interevent_time__allweek__allday__call__median,0.0
232,interevent_time__allweek__allday__call__kurtosis,0.0
233,interevent_time__allweek__allday__call__min,0.0
234,interevent_time__allweek__allday__text__median,0.00215616226418185
235,interevent_time__allweek__allday__text__skewness,0.0
236,interevent_time__allweek__allday__text__kurtosis,0.0
237,interevent_time__allweek__day__call__skewness,0.0
238,interevent_time__allweek__day__call__kurtosis,0.0
239,interevent_time__allweek__day__call__max,0.0
240,interevent_time__allweek__day__text__mean,0.0
241,interevent_time__allweek__day__text__skewness,0.0
242,interevent_time__allweek__day__text__kurtosis,0.0
243,interevent_time__allweek__day__text__min,0.0007228861281145012
244,interevent_time__allweek__night__call__mean,0.002899895039849921
245,interevent_time__allweek__night__call__kurtosis,0.0
246,interevent_time__allweek__night__text__mean,0.0
247,interevent_time__allweek__night__text__median,0.0
248,interevent_time__allweek__night__text__kurtosis,0.003922559416232889
249,interevent_time__allweek__night__text__max,0.0
250,interevent_time__weekday__allday__call__skewness,0.0
251,interevent_time__weekday__allday__call__max,0.0
252,interevent_time__weekday__allday__text__mean,0.0005215812347466737
253,interevent_time__weekday__allday__text__std,0.0
254,interevent_time__weekday__allday__text__skewness,0.0
255,interevent_time__weekday__allday__text__kurtosis,0.001554697477198114
256,interevent_time__weekday__day__call__mean,0.0
257,interevent_time__weekday__day__call__kurtosis,0.0
258,interevent_time__weekday__day__call__min,0.0
259,interevent_time__weekday__day__text__mean,0.0
260,interevent_time__weekday__day__text__kurtosis,0.0
261,interevent_time__weekday__day__text__min,0.0
262,interevent_time__weekday__night__call__median,0.0
263,interevent_time__weekday__night__call__kurtosis,0.0
264,interevent_time__weekday__night__call__min,0.0
265,interevent_time__weekday__night__call__max,0.001240590889318047
266,interevent_time__weekday__night__text__median,0.0
267,interevent_time__weekday__night__text__kurtosis,0.0
268,interevent_time__weekday__night__text__min,0.0
269,interevent_time__weekday__night__text__max,0.0
270,interevent_time__weekend__allday__call__median,0.0
271,interevent_time__weekend__allday__call__skewness,0.0
272,interevent_time__weekend__allday__text__skewness,0.0007843168304144289
273,interevent_time__weekend__allday__text__kurtosis,0.0
274,interevent_time__weekend__day__call__mean,0.0
275,interevent_time__weekend__day__text__mean,0.0
276,interevent_time__weekend__day__text__std,0.0
277,interevent_time__weekend__day__text__median,0.0
278,interevent_time__weekend__day__text__skewness,0.0006028851172129599
279,interevent_time__weekend__day__text__kurtosis,0.0
280,interevent_time__weekend__day__text__min,0.0
281,interevent_time__weekend__night__call__std,0.0
282,interevent_time__weekend__night__call__skewness,0.0
283,interevent_time__weekend__night__call__max,0.0
284,interevent_time__weekend__night__text__median,0.0
285,interevent_time__weekend__night__text__max,0.0
286,percent_pareto_interactions__allweek__allday__text,0.0
287,percent_pareto_interactions__allweek__day__call,0.0
288,percent_pareto_interactions__allweek__night__call,0.0
289,percent_pareto_interactions__allweek__night__text,0.0
290,percent_pareto_interactions__weekday__night__call,0.0
291,percent_pareto_interactions__weekday__night__text,0.0
292,percent_pareto_interactions__weekend__day__call,0.0
293,percent_pareto_interactions__weekend__day__text,0.0
294,percent_pareto_interactions__weekend__night__call,0.0
295,percent_pareto_interactions__weekend__night__text,0.0
296,percent_pareto_durations__weekday__allday__call,0.0
297,percent_pareto_durations__weekday__day__call,0.0
298,percent_pareto_durations__weekday__night__call,0.0
299,percent_pareto_durations__weekend__night__call,0.0
300,number_of_interactions__allweek__day__call,0.0
301,number_of_interactions__allweek__day__text,0.0006273183442039407
302,number_of_interactions__weekday__allday__call,0.0
303,number_of_interactions__weekday__day__call,0.0
304,number_of_interactions__weekday__day__text,0.0
305,number_of_interactions__weekday__night__text,0.0
306,number_of_interactions__weekend__allday__call,0.0014519120368758083
307,number_of_interactions__weekend__day__call,0.0
308,number_of_interaction_in__allweek__allday__call,0.0
309,number_of_interaction_in__allweek__day__text,0.0
310,number_of_interaction_in__allweek__night__text,0.0
311,number_of_interaction_in__weekday__allday__text,0.0006053278130267075
312,number_of_interaction_in__weekday__day__call,0.0
313,number_of_interaction_in__weekday__day__text,0.0
314,number_of_interaction_in__weekday__night__text,0.0005994888569983386
315,number_of_interaction_in__weekend__allday__call,0.0
316,number_of_interaction_in__weekend__day__call,0.0
317,number_of_interaction_in__weekend__day__text,0.0007628190869424814
318,number_of_interaction_out__allweek__allday__call,0.0
319,number_of_interaction_out__allweek__allday__text,0.0
320,number_of_interaction_out__allweek__day__call,0.0
321,number_of_interaction_out__allweek__day__text,0.0
322,number_of_interaction_out__allweek__night__text,0.0
323,number_of_interaction_out__weekday__allday__call,0.0005385119606052428
324,number_of_interaction_out__weekday__day__call,0.0
325,number_of_interaction_out__weekday__day__text,0.0
326,number_of_interaction_out__weekday__night__call,0.0
327,number_of_interaction_out__weekend__allday__call,0.0
328,number_of_interaction_out__weekend__day__call,0.0
329,number_of_interaction_out__weekend__night__text,0.0
330,number_of_antennas__allweek__allday,0.0
331,number_of_antennas__allweek__day,0.0
332,number_of_antennas__allweek__night,0.0
333,number_of_antennas__weekday__allday,0.0
334,number_of_antennas__weekday__day,0.0
335,number_of_antennas__weekday__night,0.0
336,number_of_antennas__weekend__night,0.0
337,entropy_of_antennas__allweek__allday,0.0
338,entropy_of_antennas__weekday__day,0.0
339,entropy_of_antennas__weekday__night,0.0006157361857778624
340,entropy_of_antennas__weekend__night,0.0
341,percent_at_home__weekday__allday,0.0
342,percent_at_home__weekday__day,0.0
343,percent_at_home__weekend__night,0.0
344,radius_of_gyration__allweek__allday,0.0
345,radius_of_gyration__allweek__night,0.0
346,radius_of_gyration__weekday__day,0.0
347,radius_of_gyration__weekday__night,0.0
348,radius_of_gyration__weekend__allday,0.0
349,radius_of_gyration__weekend__day,0.0
350,radius_of_gyration__weekend__night,0.0
351,frequent_antennas__weekday__day,0.0
352,frequent_antennas__weekday__night,0.0
353,frequent_antennas__weekend__day,0.0
354,frequent_antennas__weekend__night,0.0
355,churn_rate__std,0.003602873136211353
356,amount_recharges__allweek__allday__median,0.0
357,amount_recharges__allweek__allday__skewness,0.0
358,amount_recharges__allweek__day__mean,0.0
359,amount_recharges__allweek__day__std,0.0
360,amount_recharges__allweek__day__skewness,0.0
361,amount_recharges__allweek__day__kurtosis,0.0
362,amount_recharges__allweek__day__max,0.0
363,amount_recharges__allweek__night__std,0.0
364,amount_recharges__allweek__night__median,0.0
365,amount_recharges__allweek__night__min,0.0
366,amount_recharges__weekday__allday__mean,0.0
367,amount_recharges__weekday__allday__std,0.0
368,amount_recharges__weekday__day__std,0.0
369,amount_recharges__weekday__day__kurtosis,0.0007943287880416421
370,amount_recharges__weekday__night__mean,0.0
371,amount_recharges__weekday__night__kurtosis,0.0
372,amount_recharges__weekday__night__min,0.0
373,amount_recharges__weekend__allday__std,0.0
374,amount_recharges__weekend__allday__skewness,0.0
375,amount_recharges__weekend__allday__min,0.0
376,amount_recharges__weekend__day__skewness,0.0
377,amount_recharges__weekend__day__min,0.0
378,amount_recharges__weekend__night__mean,0.0
379,amount_recharges__weekend__night__kurtosis,0.0
380,amount_recharges__weekend__night__max,0.0
381,interevent_time_recharges__allweek__allday__std,0.0
382,interevent_time_recharges__allweek__allday__skewness,0.0
383,interevent_time_recharges__allweek__day__std,0.0006142406790651424
384,interevent_time_recharges__allweek__day__skewness,0.0
385,interevent_time_recharges__allweek__day__kurtosis,0.0
386,interevent_time_recharges__allweek__day__min,0.0
387,interevent_time_recharges__allweek__night__mean,0.0
388,interevent_time_recharges__allweek__night__std,0.0
389,interevent_time_recharges__allweek__night__median,0.0
390,interevent_time_recharges__allweek__night__min,0.0
391,interevent_time_recharges__allweek__night__max,0.0
392,interevent_time_recharges__weekday__allday__std,0.0
393,interevent_time_recharges__weekday__allday__median,0.0007890474181065832
394,interevent_time_recharges__weekday__allday__skewness,0.0
395,interevent_time_recharges__weekday__allday__kurtosis,0.0
396,interevent_time_recharges__weekday__allday__min,0.0
397,interevent_time_recharges__weekday__allday__max,0.0
398,interevent_time_recharges__weekday__day__median,0.0
399,interevent_time_recharges__weekday__day__skewness,0.0
400,interevent_time_recharges__weekday__day__min,0.0
401,interevent_time_recharges__weekday__day__max,0.0
402,interevent_time_recharges__weekday__night__median,0.0
403,interevent_time_recharges__weekday__night__skewness,0.0
404,interevent_time_recharges__weekday__night__kurtosis,0.0
405,interevent_time_recharges__weekday__night__max,0.0
406,interevent_time_recharges__weekend__allday__median,0.0
407,interevent_time_recharges__weekend__allday__skewness,0.0005881011451491895
408,interevent_time_recharges__weekend__allday__kurtosis,0.0
409,interevent_time_recharges__weekend__allday__min,0.0
410,interevent_time_recharges__weekend__day__std,0.0
411,interevent_time_recharges__weekend__day__min,0.0
412,interevent_time_recharges__weekend__day__max,0.005919715531442724
413,percent_pareto_recharges__allweek__day,0.0
414,percent_pareto_recharges__weekday__allday,0.00046692041854833337
415,percent_pareto_recharges__weekday__day,0.0
416,percent_pareto_recharges__weekday__night,0.0
417,percent_pareto_recharges__weekend__night,0.0
418,number_of_recharges__allweek__night,0.0
419,number_of_recharges__weekday__allday,0.0
420,number_of_recharges__weekday__day,0.0
421,number_of_recharges__weekday__night,0.0
422,number_of_recharges__weekend__day,0.0
